time,actual x,actual y,actual z,actual R,actual P,actual Y
21.479,1.28266,0.0771333,1.38235,0.00211685,0.0413293,0.0408887
21.536,1.2829,0.0775539,1.38234,0.00174338,0.040102,0.0412389
21.556,1.28264,0.0775524,1.3818,0.00207259,0.0432668,0.0405958
21.647,1.28305,0.0751542,1.38395,0.00130593,0.0346394,0.0379152
21.743,1.28325,0.0767588,1.38196,0.00184867,0.0411115,0.0396014
21.796,1.28372,0.0774313,1.38299,0.00168482,0.0380042,0.0407563
21.816,1.28351,0.0776025,1.38085,0.00246963,0.0453774,0.0405164
21.907,1.28334,0.0754298,1.38399,0.00119705,0.0338986,0.0376856
21.999,1.28371,0.0771188,1.38175,0.00197013,0.0411705,0.0396159
22.056,1.28422,0.0776885,1.38196,0.00183747,0.0398833,0.0405981
22.077,1.28422,0.0776885,1.38196,0.00183747,0.0398833,0.0405981
22.166,1.28324,0.0750304,1.38411,0.00135744,0.033866,0.037298
22.258,1.28414,0.0768737,1.38316,0.00189113,0.0370976,0.0404916
22.316,1.28403,0.0768198,1.38245,0.00192184,0.0389757,0.040009
22.336,1.28403,0.0768198,1.38245,0.00192184,0.0389757,0.040009
22.425,1.28314,0.0740954,1.38401,0.0014422,0.0335296,0.0367575
22.515,1.28354,0.0759776,1.38211,0.00236018,0.0417063,0.0390693
22.604,1.28404,0.0768733,1.38281,0.00249923,0.0397607,0.040806
22.616,1.28404,0.0768733,1.38281,0.00249923,0.0397607,0.040806
22.636,1.28404,0.0768733,1.38281,0.00249923,0.0397607,0.040806
22.72,1.28305,0.0747869,1.38382,0.00190675,0.036171,0.0372019
22.776,1.28372,0.0754888,1.38287,0.00195231,0.036959,0.0389789
22.796,1.28352,0.0760171,1.38151,0.002842,0.0436486,0.0390663
22.884,1.28351,0.0746919,1.38397,0.00169592,0.034613,0.0377156
22.971,1.28406,0.0758101,1.38186,0.00251611,0.0413226,0.0388926
23.059,1.28423,0.0763505,1.38152,0.00248977,0.0422558,0.039273
23.116,1.28454,0.0765567,1.38361,0.00141748,0.0345324,0.0396529
23.136,1.28414,0.0771631,1.38048,0.00322522,0.0464928,0.0402957
23.226,1.28333,0.075189,1.38398,0.00161951,0.0342086,0.0376574
23.314,1.28324,0.0764718,1.38264,0.00217341,0.0394082,0.0385521
23.402,1.28304,0.0778047,1.38161,0.00299064,0.0437995,0.0400191
23.416,1.28304,0.0778047,1.38161,0.00299064,0.0437995,0.0400191
23.436,1.2835,0.0779975,1.38353,0.00178833,0.0347533,0.0408804
23.518,1.28319,0.0749902,1.38336,0.00245554,0.0365742,0.0371377
23.576,1.28347,0.0761713,1.38318,0.0018919,0.0356808,0.0394219
23.596,1.28321,0.0765727,1.38197,0.00306301,0.0415135,0.0392197
23.689,1.28299,0.0756853,1.38404,0.00189201,0.033757,0.0382508
23.785,1.28338,0.0779084,1.38286,0.00287298,0.0392939,0.0411847
23.796,1.28338,0.0779084,1.38286,0.00287298,0.0392939,0.0411847
23.816,1.28338,0.0779084,1.38286,0.00287298,0.0392939,0.0411847
23.905,1.28364,0.0756307,1.38334,0.00187771,0.0353071,0.0397488
23.993,1.28371,0.0761836,1.38167,0.00278667,0.0419481,0.0390896
24.081,1.28422,0.0762036,1.38149,0.00290796,0.042691,0.0392438
24.096,1.28465,0.0761731,1.38309,0.00253895,0.0381858,0.0401699
24.116,1.28465,0.0761731,1.38309,0.00253895,0.0381858,0.0401699
24.201,1.28346,0.0752685,1.38325,0.00231287,0.0365351,0.0388606
24.289,1.28371,0.0759423,1.38179,0.00327577,0.0424871,0.0389955
24.381,1.28412,0.0763615,1.38112,0.00338554,0.0438524,0.0391083
24.436,1.2845,0.0767783,1.3819,0.00265896,0.0400056,0.0394093
24.456,1.2845,0.0767783,1.3819,0.00265896,0.0400056,0.0394093
24.496,1.28424,0.0770038,1.38093,0.00385987,0.0450046,0.0407537
24.584,1.28317,0.0752475,1.38221,0.00302569,0.0402401,0.0380528
24.672,1.284,0.0765789,1.38241,0.0028686,0.0390639,0.039711
24.76,1.2843,0.0770389,1.38317,0.00296038,0.037214,0.0412951
24.816,1.284,0.0772046,1.38182,0.00310767,0.0409668,0.0400197
24.836,1.284,0.0772046,1.38182,0.00310767,0.0409668,0.0400197
24.924,1.28274,0.0740153,1.38403,0.00204092,0.0326394,0.0371175
25.012,1.28275,0.0764661,1.38274,0.00262091,0.0378175,0.0402738
25.104,1.28368,0.0766564,1.38271,0.00323318,0.0397831,0.0408516
25.156,1.28354,0.0771578,1.38249,0.00242863,0.038542,0.0403049
25.176,1.28354,0.0771578,1.38249,0.00242863,0.038542,0.0403049
25.263,1.283,0.0745079,1.38428,0.00212221,0.0333491,0.0374794
25.355,1.28338,0.0759654,1.38274,0.00280242,0.0388049,0.0381032
25.451,1.28414,0.076819,1.3828,0.00329057,0.0402761,0.0400406
25.456,1.28414,0.076819,1.3828,0.00329057,0.0402761,0.0400406
25.476,1.28414,0.076819,1.3828,0.00329057,0.0402761,0.0400406
25.567,1.28322,0.0748096,1.3839,0.00291859,0.0364598,0.0378562
25.658,1.28397,0.0752389,1.38158,0.00399062,0.0422051,0.0383911
25.716,1.28432,0.0758793,1.38186,0.00378891,0.040827,0.039449
25.736,1.28432,0.0758793,1.38186,0.00378891,0.040827,0.039449
25.822,1.28305,0.0740314,1.38416,0.0020694,0.0328918,0.0372002
25.91,1.28379,0.0760402,1.38272,0.00291982,0.0379147,0.0396329
25.998,1.28359,0.0771285,1.38338,0.00319356,0.036533,0.0414947
26.056,1.28304,0.0774282,1.3819,0.00356427,0.0410544,0.0406344
26.058,1.28304,0.0774282,1.3819,0.00356427,0.0410544,0.0406344
26.076,1.28304,0.0774282,1.3819,0.00356427,0.0410544,0.0406344
26.116,1.28267,0.0750193,1.3824,0.00447745,0.0435798,0.0406333
26.208,1.28243,0.0755435,1.382,0.00407209,0.0426054,0.0379857
26.297,1.28281,0.0770936,1.38225,0.00341999,0.0409819,0.0388365
26.356,1.2833,0.077714,1.38195,0.0034321,0.0410618,0.0399571
26.376,1.2833,0.077714,1.38195,0.0034321,0.0410618,0.0399571
26.463,1.28322,0.0744372,1.38348,0.00269959,0.0344068,0.0365613
26.516,1.28388,0.0767908,1.38288,0.0030104,0.0367506,0.0391375
26.536,1.28388,0.0767908,1.38288,0.0030104,0.0367506,0.0391375
26.623,1.28349,0.0746567,1.38325,0.00292619,0.0350554,0.0369795
26.711,1.28413,0.0772354,1.38246,0.00381753,0.0399479,0.0399729
26.811,1.28441,0.0770539,1.38324,0.00349347,0.0373175,0.0406671
26.816,1.28441,0.0770539,1.38324,0.00349347,0.0373175,0.0406671
26.836,1.28461,0.0768698,1.38384,0.00244967,0.0333401,0.0397172
26.927,1.28375,0.0755352,1.38302,0.0030865,0.0360054,0.0385152
27.015,1.28378,0.0762356,1.38201,0.00453944,0.0422164,0.0392603
27.107,1.28429,0.076326,1.38285,0.00426933,0.0391244,0.039955
27.116,1.28429,0.076326,1.38285,0.00426933,0.0391244,0.039955
27.136,1.28443,0.0763131,1.3843,0.00268225,0.032812,0.0399374
27.222,1.28292,0.0752339,1.38386,0.00324894,0.0358823,0.0379221
27.314,1.28326,0.0763622,1.38271,0.00347659,0.0381335,0.0395339
27.402,1.28393,0.0773207,1.38281,0.00408439,0.0392653,0.0411341
27.416,1.28393,0.0773207,1.38281,0.00408439,0.0392653,0.0411341
27.436,1.28393,0.0773207,1.38281,0.00408439,0.0392653,0.0411341
27.522,1.28347,0.0748338,1.38373,0.00323536,0.035356,0.0373503
27.614,1.28429,0.0763853,1.38257,0.00416999,0.0392882,0.0395281
27.71,1.28429,0.0770138,1.38287,0.00379948,0.0382053,0.0406478
27.716,1.28429,0.0770138,1.38287,0.00379948,0.0382053,0.0406478
27.736,1.28442,0.0768339,1.38381,0.00257289,0.0336975,0.0398791
27.822,1.28372,0.075812,1.38311,0.00305981,0.0349784,0.0387396
27.918,1.28366,0.0772885,1.38255,0.00417999,0.0393248,0.0404018
27.976,1.28373,0.0779015,1.38217,0.00388647,0.0392384,0.0407711
27.996,1.28373,0.0779015,1.38217,0.00388647,0.0392384,0.0407711
28.081,1.28353,0.0764552,1.38296,0.00326712,0.0353299,0.0391776
28.173,1.28343,0.0776428,1.38233,0.00456547,0.0397163,0.0404968
28.265,1.28325,0.0776897,1.38261,0.00498734,0.0400469,0.0413827
28.276,1.28325,0.0776897,1.38261,0.00498734,0.0400469,0.0413827
28.296,1.28325,0.0776897,1.38261,0.00498734,0.0400469,0.0413827
28.381,1.28319,0.0755023,1.38375,0.00346367,0.0351056,0.0377881
28.477,1.28391,0.0766908,1.3827,0.00464489,0.0394337,0.0396901
28.536,1.28425,0.0769166,1.38193,0.00434108,0.0404325,0.039696
28.556,1.28425,0.0769166,1.38193,0.00434108,0.0404325,0.039696
28.641,1.28381,0.0757864,1.38282,0.00377455,0.0370437,0.0391302
28.727,1.28387,0.07644,1.38313,0.00421462,0.0386889,0.039133
28.816,1.28419,0.0764745,1.38262,0.00484612,0.0402915,0.0394398
28.908,1.28458,0.0765995,1.38287,0.00461967,0.0385224,0.0404596
28.916,1.28458,0.0765995,1.38287,0.00461967,0.0385224,0.0404596
28.936,1.28477,0.0762509,1.38405,0.00306434,0.0332284,0.0393013
29.028,1.28375,0.0756171,1.38312,0.00374096,0.0356025,0.0387897
29.113,1.28382,0.0767128,1.38197,0.00539171,0.0417774,0.0395188
29.204,1.28426,0.0772838,1.38327,0.00433432,0.0367111,0.040978
29.256,1.2841,0.077429,1.38231,0.00431477,0.0387356,0.0401219
29.276,1.28396,0.077788,1.3804,0.00644452,0.0460125,0.0405003
29.364,1.28311,0.0740694,1.38416,0.00305425,0.0323205,0.0365314
29.455,1.28404,0.076503,1.38297,0.00389404,0.0358141,0.0399398
29.543,1.28309,0.0777463,1.38271,0.00493173,0.0390983,0.0419079
29.556,1.28309,0.0777463,1.38271,0.00493173,0.0390983,0.0419079
29.576,1.28309,0.0777463,1.38271,0.00493173,0.0390983,0.0419079
29.663,1.28344,0.075295,1.3832,0.00429282,0.0363467,0.0379808
29.751,1.28363,0.0760945,1.38233,0.00443065,0.038021,0.0392599
29.843,1.28366,0.0767957,1.38326,0.00439572,0.0369837,0.0403188
29.896,1.28372,0.0771842,1.38238,0.00452993,0.0393525,0.0401967
29.916,1.28372,0.0771842,1.38238,0.00452993,0.0393525,0.0401967
30.003,1.28312,0.0747118,1.38449,0.00286656,0.0317693,0.0367832
30.09,1.28425,0.076242,1.38345,0.00373968,0.0355713,0.0389871
30.175,1.28467,0.0760693,1.38241,0.00557792,0.0407696,0.0386777
30.264,1.28525,0.0763036,1.3831,0.00513364,0.0373126,0.0397598
30.276,1.28525,0.0763036,1.3831,0.00513364,0.0373126,0.0397598
30.296,1.28525,0.0763036,1.3831,0.00513364,0.0373126,0.0397598
30.384,1.28348,0.0747341,1.38398,0.00397551,0.0347931,0.0373007
30.472,1.2841,0.0763716,1.38222,0.00578091,0.0406388,0.0397246
30.56,1.28388,0.0767403,1.38165,0.00573959,0.0417116,0.0397366
30.616,1.28357,0.0772778,1.38222,0.00478606,0.039039,0.0400068
30.636,1.28357,0.0772778,1.38222,0.00478606,0.039039,0.0400068
30.724,1.28275,0.0754179,1.38418,0.00318971,0.0329318,0.0381108
30.82,1.28367,0.0772759,1.38359,0.00384696,0.034915,0.040783
30.876,1.28352,0.0773088,1.38283,0.00464631,0.0382703,0.0409839
30.896,1.28352,0.0773088,1.38283,0.00464631,0.0382703,0.0409839
30.983,1.28304,0.0746701,1.3838,0.00377652,0.0336385,0.0373508
31.079,1.28342,0.0773497,1.38188,0.00536371,0.0402741,0.0393842
31.136,1.2839,0.0782882,1.38197,0.00493818,0.0390633,0.0406305
31.156,1.2839,0.0782882,1.38197,0.00493818,0.0390633,0.0406305
31.251,1.2842,0.076422,1.38304,0.0041248,0.0347188,0.0395674
31.339,1.28434,0.0773937,1.38291,0.00533914,0.0380986,0.0402805
31.396,1.28447,0.0772227,1.38256,0.00454488,0.0371007,0.0400538
31.416,1.2841,0.0770731,1.38205,0.00567382,0.0404452,0.0390894
31.507,1.2839,0.0758163,1.3832,0.00422568,0.0349625,0.0391654
31.595,1.28413,0.0765022,1.38236,0.00585367,0.0399924,0.0394895
31.683,1.28455,0.0766794,1.38317,0.00548692,0.0373332,0.0405728
31.696,1.28455,0.0766794,1.38317,0.00548692,0.0373332,0.0405728
31.716,1.28463,0.0763249,1.3842,0.00372454,0.0325068,0.0395396
31.803,1.28363,0.0757184,1.38319,0.00456354,0.0349853,0.0390134
31.891,1.28349,0.0764856,1.38297,0.00473989,0.0364933,0.0393953
31.983,1.28344,0.077273,1.38164,0.00647098,0.0420841,0.0399181
32.036,1.28395,0.0775568,1.3824,0.00505295,0.0383451,0.0400367
32.056,1.28395,0.0775568,1.3824,0.00505295,0.0383451,0.0400367
32.141,1.28326,0.0740641,1.38407,0.00381258,0.03235,0.0364543
32.232,1.28435,0.0765303,1.38192,0.00579532,0.0392419,0.0393426
32.277,1.28444,0.0770622,1.38138,0.00613044,0.0409039,0.0397199
32.336,1.28372,0.0761576,1.38198,0.00628562,0.0394595,0.0405876
32.356,1.28372,0.0761576,1.38198,0.00628562,0.0394595,0.0405876
32.397,1.28344,0.0760425,1.38384,0.00365994,0.0336007,0.0385371
32.485,1.28317,0.0759302,1.38243,0.00559794,0.038024,0.0387719
32.577,1.28392,0.0772261,1.38354,0.00461964,0.0350039,0.0404461
32.636,1.28367,0.0779375,1.38237,0.00554078,0.0388394,0.0411853
32.656,1.28367,0.0779375,1.38237,0.00554078,0.0388394,0.0411853
32.748,1.28312,0.074539,1.38366,0.00453076,0.0341609,0.036906
32.84,1.28351,0.0767037,1.38223,0.00568573,0.0384233,0.0395448
32.896,1.28341,0.0776729,1.3823,0.00565342,0.0384644,0.0402999
32.916,1.28341,0.0776729,1.3823,0.00565342,0.0384644,0.0402999
33.003,1.28292,0.0743853,1.38373,0.00452811,0.0338446,0.03641
33.091,1.28381,0.0767738,1.38227,0.00598383,0.0390715,0.0394537
33.179,1.28482,0.0765003,1.38342,0.00543193,0.0360245,0.0399384
33.236,1.28479,0.0766485,1.38223,0.00568119,0.0385788,0.0389366
33.256,1.28479,0.0766485,1.38223,0.00568119,0.0385788,0.0389366
33.347,1.28324,0.0754928,1.38452,0.0036241,0.0321345,0.0375221
33.432,1.28387,0.0767419,1.38227,0.00584393,0.0387246,0.0392885
33.518,1.28456,0.0770436,1.38331,0.00470395,0.0348098,0.0401988
33.576,1.28431,0.0771227,1.38194,0.00626267,0.0397034,0.0394584
33.596,1.2842,0.0774098,1.38109,0.00811126,0.0437599,0.0402479
33.681,1.28395,0.0762476,1.3831,0.00489085,0.0345984,0.0395517
33.769,1.28396,0.0766152,1.38285,0.00534857,0.0361318,0.0393331
33.857,1.28387,0.0774358,1.38173,0.00711824,0.0408826,0.039982
33.916,1.2839,0.0779053,1.38197,0.00658393,0.0396098,0.0404853
33.936,1.2839,0.0779053,1.38197,0.00658393,0.0396098,0.0404853
34.021,1.28313,0.0742672,1.3837,0.00450082,0.0327035,0.0362399
34.109,1.28381,0.0769235,1.38284,0.00528178,0.0353824,0.0399445
34.197,1.28278,0.0778405,1.38141,0.0071221,0.0411213,0.0408115
34.256,1.2829,0.0776472,1.38194,0.00634573,0.0401082,0.0404564
34.276,1.2829,0.0776472,1.38194,0.00634573,0.0401082,0.0404564
34.361,1.28308,0.07481,1.38393,0.00432659,0.03245,0.0369328
34.452,1.28379,0.0763701,1.38268,0.00548049,0.0362841,0.0391286
34.496,1.2837,0.0767858,1.38329,0.00619804,0.0370637,0.0402125
34.556,1.28357,0.0760144,1.38227,0.00743946,0.039717,0.0399403
34.576,1.28373,0.0756046,1.38433,0.00431691,0.0321863,0.0380904
34.662,1.2839,0.0757483,1.38381,0.00491442,0.0339085,0.038972
34.761,1.28512,0.0763464,1.3837,0.00531068,0.0344541,0.0395171
34.816,1.28543,0.0764269,1.38273,0.00603867,0.0366686,0.039491
34.836,1.2851,0.0764799,1.38203,0.00751455,0.0400299,0.0391774
34.921,1.28405,0.0760207,1.38292,0.00588916,0.0360947,0.0395135
35.009,1.28434,0.076012,1.38312,0.00588975,0.035887,0.0386807
35.097,1.28444,0.0767043,1.38233,0.00684654,0.0385086,0.0393689
35.156,1.28433,0.0768606,1.38257,0.00635893,0.0372908,0.0402836
35.176,1.28433,0.0768606,1.38257,0.00635893,0.0372908,0.0402836
35.269,1.28297,0.0743616,1.38372,0.00497125,0.0327853,0.0371124
35.317,1.28288,0.0770528,1.38241,0.00648704,0.0379792,0.0400952
35.376,1.2825,0.0764334,1.38197,0.00840333,0.0421213,0.0406974
35.396,1.28312,0.0757716,1.38341,0.00623033,0.0361383,0.0389313
35.437,1.2833,0.0761446,1.38336,0.00528707,0.0351328,0.0393459
35.524,1.28327,0.0754614,1.38273,0.00647298,0.037,0.0387904
35.62,1.28406,0.0773839,1.38401,0.00487092,0.0331716,0.0406452
35.677,1.28404,0.0779335,1.38286,0.0060087,0.0366566,0.0413435
35.696,1.28377,0.077635,1.38245,0.00746129,0.0395997,0.0405173
35.783,1.28331,0.0749017,1.38356,0.00502402,0.0330304,0.0366562
35.875,1.28404,0.0773894,1.38304,0.00666218,0.037103,0.0397376
35.967,1.28455,0.0774804,1.38294,0.00714473,0.0375078,0.0406499
35.976,1.28455,0.0774804,1.38294,0.00714473,0.0375078,0.0406499
35.996,1.28485,0.0772623,1.38382,0.00505771,0.0327972,0.0402366
36.083,1.28419,0.0755188,1.38331,0.00548973,0.0338067,0.0386557
36.171,1.28435,0.0766196,1.38291,0.00735796,0.0379633,0.0397738
36.259,1.28481,0.0765759,1.38368,0.00633624,0.03494,0.0400603
36.316,1.28475,0.0767965,1.38217,0.00668421,0.0378712,0.0390739
36.336,1.28462,0.077145,1.38106,0.00903772,0.0423007,0.0402813
36.426,1.28367,0.0762322,1.38323,0.00569315,0.0342152,0.0397087
36.514,1.28364,0.0766227,1.38341,0.00544789,0.0338803,0.0394555
36.602,1.28394,0.0776463,1.3831,0.0071624,0.0368915,0.0413307
36.616,1.28394,0.0776463,1.3831,0.0071624,0.0368915,0.0413307
36.636,1.28394,0.0776463,1.3831,0.0071624,0.0368915,0.0413307
36.722,1.28364,0.0754932,1.38382,0.00563383,0.033463,0.0377311
36.81,1.2839,0.0766899,1.38213,0.00762258,0.0386621,0.0391256
36.898,1.2843,0.0772345,1.38187,0.00805979,0.0396726,0.0397697
36.956,1.28442,0.0774861,1.38215,0.00677606,0.0377489,0.0395842
36.976,1.28442,0.0774861,1.38215,0.00677606,0.0377489,0.0395842
37.066,1.2837,0.0759131,1.38417,0.00432365,0.0312167,0.0378329
37.151,1.28375,0.0773628,1.3822,0.00701,0.0376118,0.0395407
37.243,1.28355,0.0779834,1.38189,0.00786555,0.0396897,0.0405629
37.296,1.28419,0.0772411,1.38389,0.00454204,0.031272,0.0398231
37.316,1.28335,0.0777603,1.38153,0.00976293,0.0428372,0.0412784
37.41,1.2833,0.0757436,1.38453,0.00391447,0.0301352,0.0378798
37.502,1.2836,0.0767204,1.38298,0.00643769,0.0356556,0.0394393
37.556,1.28384,0.0775195,1.38329,0.00703304,0.0357458,0.0407329
37.576,1.28361,0.0777145,1.38214,0.00850344,0.0396827,0.0400493
37.662,1.28367,0.0755932,1.38437,0.00443669,0.0311367,0.0375905
37.754,1.28416,0.0767398,1.38252,0.00737291,0.0375232,0.0392195
37.842,1.28495,0.0768043,1.38195,0.00782367,0.0386847,0.0392776
37.856,1.28495,0.0768043,1.38195,0.00782367,0.0386847,0.0392776
37.876,1.28544,0.0763589,1.38412,0.00473955,0.0309542,0.0389607
37.961,1.28395,0.0757508,1.38351,0.00590192,0.033519,0.0393702
38.046,1.28398,0.0767397,1.38231,0.00813377,0.0387209,0.0395273
38.138,1.28412,0.0772028,1.382,0.0087707,0.0400434,0.0395842
38.196,1.28435,0.0775661,1.38245,0.0073302,0.0373406,0.0400962
38.216,1.28435,0.0775661,1.38245,0.0073302,0.0373406,0.0400962
38.302,1.284,0.0764888,1.38332,0.0056706,0.0329658,0.0396704
38.39,1.2838,0.0771985,1.38224,0.00790766,0.0379321,0.0395452
38.482,1.28382,0.077874,1.38192,0.0084968,0.0390748,0.0401894
38.496,1.28382,0.077874,1.38192,0.0084968,0.0390748,0.0401894
38.516,1.28422,0.0778448,1.38404,0.00476948,0.0308132,0.0403554
38.602,1.28382,0.0763452,1.38377,0.0051626,0.0312221,0.0398222
38.694,1.28329,0.077389,1.38213,0.00840554,0.0380169,0.0397906
38.782,1.28308,0.0782131,1.38211,0.00840619,0.0380886,0.0411477
38.796,1.28308,0.0782131,1.38211,0.00840619,0.0380886,0.0411477
38.816,1.28317,0.0781534,1.38394,0.00532822,0.0317368,0.0412547
38.906,1.2838,0.0760871,1.38413,0.00430015,0.0294689,0.039709
38.994,1.28336,0.0766955,1.38248,0.00759492,0.0366308,0.0390007
39.082,1.28369,0.077355,1.38186,0.00952251,0.0404027,0.0395347
39.096,1.28369,0.077355,1.38186,0.00952251,0.0404027,0.0395347
39.116,1.28443,0.0769554,1.38397,0.00543443,0.0319689,0.0396597
39.205,1.28389,0.0759106,1.38392,0.00542518,0.0317761,0.0391524
39.298,1.28417,0.0765548,1.38234,0.00819568,0.037792,0.0388101
39.356,1.28495,0.0769699,1.38394,0.00643773,0.0332597,0.0399774
39.376,1.28475,0.0768946,1.38155,0.00980192,0.0407962,0.0391071
39.462,1.28387,0.0755514,1.38464,0.00447159,0.0301836,0.0371842
39.557,1.28449,0.076876,1.38278,0.00775762,0.0364536,0.0396269
39.616,1.2851,0.0773192,1.38269,0.00765054,0.0360238,0.0400396
39.636,1.2851,0.0773192,1.38269,0.00765054,0.0360238,0.0400396
39.721,1.28398,0.0753378,1.38433,0.00483059,0.0305517,0.0372972
39.809,1.28421,0.0768124,1.38249,0.00806957,0.0367413,0.0397775
39.905,1.28395,0.0774796,1.38217,0.00865686,0.0376203,0.040347
39.916,1.28378,0.0774544,1.38371,0.00659667,0.0325924,0.0411325
39.936,1.28378,0.0774544,1.38371,0.00659667,0.0325924,0.0411325
40.025,1.28341,0.0754516,1.38425,0.00460425,0.0300039,0.0385072
40.113,1.28361,0.0766224,1.38254,0.00757865,0.0358667,0.0395493
40.157,1.28362,0.0776579,1.38401,0.00570011,0.0318428,0.0406692
40.216,1.2834,0.0766731,1.38206,0.00994659,0.0394315,0.0405143
40.236,1.2834,0.0766731,1.38206,0.00994659,0.0394315,0.0405143
40.328,1.28404,0.0756623,1.38383,0.00522779,0.0304497,0.0382659
40.416,1.28429,0.0768225,1.38219,0.00858261,0.0370829,0.0393475
40.476,1.28442,0.0773131,1.38197,0.00858039,0.0378493,0.0397556
40.496,1.28442,0.0773131,1.38197,0.00858039,0.0378493,0.0397556
40.536,1.28444,0.0774464,1.38237,0.00923383,0.0379695,0.040932
40.623,1.2837,0.0756597,1.38275,0.00809113,0.0357754,0.0385358
40.711,1.28484,0.0766338,1.38308,0.00808027,0.03541,0.0393901
40.799,1.28472,0.0768686,1.3824,0.00852978,0.0370696,0.0393203
40.856,1.28465,0.0772019,1.38282,0.00759895,0.0357976,0.0391348
40.876,1.28465,0.0772019,1.38282,0.00759895,0.0357976,0.0391348
40.967,1.28344,0.0755572,1.38481,0.00475252,0.0300032,0.0372654
41.054,1.28391,0.0767712,1.38305,0.00769133,0.03541,0.0395417
41.142,1.28386,0.0772721,1.3824,0.00831489,0.0368683,0.0394811
41.156,1.28406,0.0776088,1.38346,0.00792186,0.0347694,0.041056
41.176,1.28406,0.0776088,1.38346,0.00792186,0.0347694,0.041056
41.266,1.28399,0.0760138,1.38368,0.00560548,0.0309473,0.0387356
41.354,1.28393,0.0768903,1.38235,0.00845912,0.0366044,0.0389661
41.446,1.28418,0.0775381,1.38216,0.00868866,0.0372212,0.039528
41.456,1.28457,0.0777987,1.38324,0.00821876,0.0347962,0.0411844
41.476,1.28457,0.0777987,1.38324,0.00821876,0.0347962,0.0411844
41.561,1.28433,0.0763536,1.38374,0.00565683,0.0305591,0.0401
41.653,1.28406,0.0771707,1.38215,0.00902474,0.0370397,0.0394945
41.745,1.2842,0.0780807,1.38312,0.0087133,0.0355741,0.0412224
41.756,1.2842,0.0780807,1.38312,0.0087133,0.0355741,0.0412224
41.776,1.2842,0.0780807,1.38312,0.0087133,0.0355741,0.0412224
41.861,1.2841,0.0761883,1.38379,0.00566975,0.0303305,0.0398247
41.953,1.28351,0.0768712,1.38237,0.00907876,0.0365501,0.0393466
42.045,1.28373,0.0775548,1.38206,0.00916742,0.0371785,0.0398806
42.056,1.28388,0.0776657,1.38328,0.00901917,0.0355395,0.040896
42.076,1.28388,0.0776657,1.38328,0.00901917,0.0355395,0.040896
42.161,1.28402,0.0760077,1.38408,0.00551481,0.0299643,0.0397709
42.253,1.2837,0.0768643,1.38251,0.00884595,0.0361355,0.0393683
42.297,1.2844,0.0775892,1.38411,0.00630525,0.0311905,0.040466
42.356,1.2837,0.0763324,1.38242,0.0102437,0.0377413,0.0404162
42.376,1.2837,0.0763324,1.38242,0.0102437,0.0377413,0.0404162
42.417,1.28367,0.0758302,1.38287,0.0081188,0.0347184,0.0407071
42.504,1.28472,0.075684,1.38377,0.00710996,0.0323019,0.0386105
42.596,1.28503,0.07627,1.38282,0.00813665,0.0348214,0.0388082
42.656,1.28541,0.0765254,1.38395,0.00620311,0.0312343,0.0388723
42.676,1.28513,0.0768004,1.38267,0.00797115,0.0348331,0.0392296
42.76,1.28424,0.0764267,1.38345,0.0066869,0.0322166,0.0395749
42.816,1.2844,0.0764405,1.38329,0.00713623,0.03273,0.0395668
42.836,1.28427,0.0770422,1.38238,0.00939572,0.036862,0.0393751
42.928,1.28379,0.0759939,1.38438,0.00532663,0.0298234,0.0378518
43.016,1.28405,0.077777,1.38292,0.00847062,0.0348959,0.040287
43.107,1.28417,0.0776493,1.38186,0.0111741,0.039213,0.0404018
43.116,1.28417,0.0776493,1.38186,0.0111741,0.039213,0.0404018
43.136,1.28455,0.0773232,1.38414,0.00561796,0.0300518,0.0403179
43.227,1.28437,0.0758983,1.38363,0.00616659,0.0302417,0.0397768
43.319,1.28412,0.0765272,1.38228,0.00932733,0.035718,0.0396813
43.376,1.28412,0.0773672,1.38374,0.00679723,0.0313951,0.0407377
43.396,1.28373,0.0777206,1.38176,0.0110092,0.0383357,0.0402273
43.485,1.28411,0.0756448,1.38395,0.00583041,0.0303939,0.0382167
43.573,1.28424,0.0769181,1.38261,0.00850375,0.0349454,0.0398278
43.617,1.28455,0.0771397,1.38391,0.00667818,0.031148,0.0401304
43.676,1.28398,0.0771606,1.38157,0.0116318,0.0400111,0.0408164
43.696,1.28387,0.0756369,1.38441,0.00595893,0.0299019,0.0381343
43.78,1.28411,0.0756759,1.3842,0.00594851,0.0298647,0.0382578
43.836,1.2843,0.0763865,1.38388,0.00619055,0.0307836,0.0389513
43.9,1.28405,0.0765163,1.38231,0.0103188,0.0373209,0.0392355
43.987,1.28496,0.0763161,1.38407,0.00689552,0.0311527,0.0394311
44.083,1.28497,0.0766903,1.38309,0.00924933,0.0347728,0.0399024
44.136,1.28529,0.0766827,1.38414,0.00596668,0.0302152,0.0390875
44.156,1.28506,0.0772337,1.38205,0.0107071,0.0377142,0.0397529
44.243,1.28431,0.0764223,1.38349,0.00698812,0.0317615,0.0395201
44.331,1.28426,0.0772426,1.38339,0.00838558,0.0337463,0.0394527
44.419,1.28437,0.0776318,1.38249,0.010583,0.0368963,0.0401184
44.476,1.28473,0.0775215,1.38381,0.00639809,0.0305834,0.040419
44.536,1.28319,0.0769832,1.38189,0.0109386,0.0378986,0.0401177
44.624,1.28397,0.076495,1.38387,0.0063437,0.0301336,0.0396443
